message_id,timestep,source,target
137,1,268,413
135,1,89,292
117,1,5,698
136,1,15,43
138,1,589,634
117,1,5,721
135,1,89,386
127,1,50,799
138,1,589,958
139,1,164,375
128,1,4,25
136,1,15,48
128,1,4,36
137,1,268,824
127,1,50,856
136,1,15,58
140,1,444,600
128,1,4,79
135,1,89,437
139,1,164,380
136,1,15,68
135,1,89,762
140,1,444,661
141,1,546,758
127,1,50,907
139,1,164,815
136,1,15,115
149,1,327,351
128,1,4,84
144,1,110,213
136,1,15,227
136,1,15,276
128,1,4,98
149,1,327,895
151,1,140,201
140,1,444,693
150,1,564,773
136,1,15,314
128,1,4,105
144,1,110,282
152,1,2,0
144,1,110,318
128,1,4,130
151,1,140,219
150,1,564,778
151,1,140,270
140,1,444,878
136,1,15,461
150,1,564,805
128,1,4,141
144,1,110,370
136,1,15,498
152,1,2,1
136,1,15,562
151,1,140,383
128,1,4,142
140,1,444,955
152,1,2,3
136,1,15,594
144,1,110,671
128,1,4,147
158,1,267,272
152,1,2,4
136,1,15,684
151,1,140,390
144,1,110,796
159,1,283,638
158,1,267,302
128,1,4,198
136,1,15,786
152,1,2,5
160,1,635,718
158,1,267,471
136,1,15,960
128,1,4,210
159,1,283,843
152,1,2,6
160,1,635,923
152,1,2,7
151,1,140,712
162,1,31,39
160,1,635,925
158,1,267,492
161,1,530,874
128,1,4,237
152,1,2,8
158,1,267,722
128,1,4,289
164,1,0,1
151,1,140,840
166,1,834,838
158,1,267,846
128,1,4,309
151,1,140,912
164,1,0,2
162,1,31,42
158,1,267,872
168,1,727,928
152,1,2,9
128,1,4,372
152,1,2,11
167,1,431,482
164,1,0,4
166,1,834,972
170,1,276,445
169,1,769,954
170,1,276,562
128,1,4,387
167,1,431,726
173,1,449,558
152,1,2,13
172,1,76,95
164,1,0,5
167,1,431,816
128,1,4,410
162,1,31,74
173,1,449,846
152,1,2,16
172,1,76,98
167,1,431,835
162,1,31,88
173,1,449,872
172,1,76,112
152,1,2,17
152,1,2,24
128,1,4,411
162,1,31,102
128,1,4,435
173,1,449,900
172,1,76,113
174,1,512,535
175,1,687,775
173,1,449,992
152,1,2,28
162,1,31,106
152,1,2,29
152,1,2,30
176,1,88,102
176,1,88,140
152,1,2,38
172,1,76,134
172,1,76,168
152,1,2,40
164,1,0,7
175,1,687,875
177,1,262,635
177,1,262,925
177,1,262,969
172,1,76,185
164,1,0,8
164,1,0,11
128,1,4,497
178,1,163,228
164,1,0,13
152,1,2,47
176,1,88,148
128,1,4,630
162,1,31,118
172,1,76,239
172,1,76,279
164,1,0,15
162,1,31,154
128,1,4,698
164,1,0,16
172,1,76,325
164,1,0,17
152,1,2,49
178,1,163,230
162,1,31,160
162,1,31,173
164,1,0,21
128,1,4,788
176,1,88,224
164,1,0,24
152,1,2,61
128,1,4,899
128,1,4,984
178,1,163,520
182,1,741,750
172,1,76,371
152,1,2,66
183,1,607,674
164,1,0,29
176,1,88,249
162,1,31,304
172,1,76,467
184,1,712,756
152,1,2,81
183,1,607,773
183,1,607,859
176,1,88,342
162,1,31,331
185,1,351,449
172,1,76,501
176,1,88,389
187,1,295,459
164,1,0,30
152,1,2,100
186,1,877,972
172,1,76,713
164,1,0,32
162,1,31,362
176,1,88,390
164,1,0,33
152,1,2,116
176,1,88,734
172,1,76,774
162,1,31,473
152,1,2,135
164,1,0,35
162,1,31,474
176,1,88,826
189,1,128,166
187,1,295,496
172,1,76,856
152,1,2,180
164,1,0,37
189,1,128,263
176,1,88,916
176,1,88,953
162,1,31,649
152,1,2,193
190,1,37,39
164,1,0,41
189,1,128,339
172,1,76,990
190,1,37,59
189,1,128,428
193,1,251,254
189,1,128,834
176,1,88,956
152,1,2,222
190,1,37,64
164,1,0,46
190,1,37,77
193,1,251,531
189,1,128,906
190,1,37,85
176,1,88,962
162,1,31,687
152,1,2,274
190,1,37,108
162,1,31,695
152,1,2,303
195,1,129,138
193,1,251,609
189,1,128,972
193,1,251,861
164,1,0,51
152,1,2,319
152,1,2,427
164,1,0,52
197,1,137,283
195,1,129,363
190,1,37,116
162,1,31,768
199,1,336,404
152,1,2,464
195,1,129,471
162,1,31,875
197,1,137,296
199,1,336,454
164,1,0,60
195,1,129,553
190,1,37,128
199,1,336,494
164,1,0,64
199,1,336,551
162,1,31,953
197,1,137,343
152,1,2,468
190,1,37,132
164,1,0,69
197,1,137,361
164,1,0,72
162,1,31,962
199,1,336,595
195,1,129,758
190,1,37,397
200,1,518,620
197,1,137,573
200,1,518,793
152,1,2,482
195,1,129,961
190,1,37,428
164,1,0,81
152,1,2,493
202,1,654,933
195,1,129,998
197,1,137,738
200,1,518,838
190,1,37,573
164,1,0,86
152,1,2,530
206,1,30,45
204,1,92,143
208,1,354,421
164,1,0,89
209,1,104,276
152,1,2,606
208,1,354,422
208,1,354,549
190,1,37,579
152,1,2,619
209,1,104,313
152,1,2,669
204,1,92,253
164,1,0,96
209,1,104,581
206,1,30,215
190,1,37,639
164,1,0,111
208,1,354,579
204,1,92,614
152,1,2,690
206,1,30,265
190,1,37,865
209,1,104,602
204,1,92,806
190,1,37,879
208,1,354,685
206,1,30,307
152,1,2,751
164,1,0,115
208,1,354,776
209,1,104,823
206,1,30,427
206,1,30,440
210,1,872,903
211,1,247,670
206,1,30,645
164,1,0,130
152,1,2,771
190,1,37,908
211,1,247,789
209,1,104,988
214,1,345,358
219,1,647,744
206,1,30,825
220,1,40,41
164,1,0,139
219,1,647,748
222,1,675,718
152,1,2,828
223,1,887,895
224,1,204,301
206,1,30,837
219,1,647,913
152,1,2,835
227,1,505,660
220,1,40,51
164,1,0,175
224,1,204,540
206,1,30,901
227,1,505,974
220,1,40,69
152,1,2,932
228,1,348,368
224,1,204,615
164,1,0,221
219,1,647,937
152,1,2,938
228,1,348,386
206,1,30,930
224,1,204,848
164,1,0,251
220,1,40,180
230,1,570,802
228,1,348,412
152,1,2,940
220,1,40,305
230,1,570,844
234,1,631,753
228,1,348,636
164,1,0,261
237,1,194,658
220,1,40,372
235,1,421,549
231,1,618,854
164,1,0,265
228,1,348,711
220,1,40,483
234,1,631,968
238,1,498,499
237,1,194,892
239,1,97,158
164,1,0,275
240,1,335,485
239,1,97,481
220,1,40,615
241,1,33,50
237,1,194,985
241,1,33,117
238,1,498,960
237,1,194,989
164,1,0,276
220,1,40,829
240,1,335,538
239,1,97,508
243,1,197,204
164,1,0,307
243,1,197,231
246,1,293,610
241,1,33,139
243,1,197,252
241,1,33,175
245,1,122,140
243,1,197,271
247,1,615,727
239,1,97,642
164,1,0,310
240,1,335,853
243,1,197,321
245,1,122,152
248,1,191,211
164,1,0,319
245,1,122,159
241,1,33,555
240,1,335,857
248,1,191,289
239,1,97,950
243,1,197,429
241,1,33,578
245,1,122,199
164,1,0,345
249,1,239,278
243,1,197,622
241,1,33,592
164,1,0,358
245,1,122,219
240,1,335,943
240,1,335,975
251,1,16,29
241,1,33,708
248,1,191,436
245,1,122,270
245,1,122,347
240,1,335,979
164,1,0,361
245,1,122,443
253,1,127,291
254,1,25,56
255,1,6,13
253,1,127,749
255,1,6,37
245,1,122,691
164,1,0,386
251,1,16,38
253,1,127,752
243,1,197,678
251,1,16,55
254,1,25,58
164,1,0,427
245,1,122,915
255,1,6,43
257,1,209,212
164,1,0,444
256,1,601,686
243,1,197,724
257,1,209,699
254,1,25,67
255,1,6,48
251,1,16,59
243,1,197,890
258,1,153,269
255,1,6,62
164,1,0,449
257,1,209,889
251,1,16,63
251,1,16,70
261,1,201,452
260,1,376,902
254,1,25,87
164,1,0,482
255,1,6,252
258,1,153,285
251,1,16,78
263,1,58,67
254,1,25,99
258,1,153,419
261,1,201,673
164,1,0,499
255,1,6,289
263,1,58,90
254,1,25,101
255,1,6,321
258,1,153,537
265,1,583,738
251,1,16,81
265,1,583,801
164,1,0,535
258,1,153,729
254,1,25,112
263,1,58,99
266,1,36,76
258,1,153,775
263,1,58,141
255,1,6,387
251,1,16,86
254,1,25,147
258,1,153,866
164,1,0,539
254,1,25,162
266,1,36,93
255,1,6,397
254,1,25,197
258,1,153,871
263,1,58,162
251,1,16,100
164,1,0,550
255,1,6,415
258,1,153,873
267,1,419,450
263,1,58,172
251,1,16,107
267,1,419,644
255,1,6,425
266,1,36,96
254,1,25,214
263,1,58,196
164,1,0,558
263,1,58,197
251,1,16,124
254,1,25,227
255,1,6,919
268,1,158,311
266,1,36,102
164,1,0,562
268,1,158,329
251,1,16,132
269,1,241,248
254,1,25,244
164,1,0,594
266,1,36,113
251,1,16,144
263,1,58,204
268,1,158,642
266,1,36,131
254,1,25,265
266,1,36,142
269,1,241,298
251,1,16,150
263,1,58,206
254,1,25,309
251,1,16,182
164,1,0,612
266,1,36,183
254,1,25,312
269,1,241,541
254,1,25,352
268,1,158,923
164,1,0,640
263,1,58,259
251,1,16,184
269,1,241,641
254,1,25,359
164,1,0,703
251,1,16,190
270,1,17,21
269,1,241,664
164,1,0,814
254,1,25,366
263,1,58,301
266,1,36,316
254,1,25,410
164,1,0,829
251,1,16,239
270,1,17,89
266,1,36,477
164,1,0,842
263,1,58,684
254,1,25,453
254,1,25,465
263,1,58,782
266,1,36,618
269,1,241,799
270,1,17,109
251,1,16,260
164,1,0,845
270,1,17,127
263,1,58,804
164,1,0,861
251,1,16,273
269,1,241,907
266,1,36,707
270,1,17,222
263,1,58,877
269,1,241,977
263,1,58,881
254,1,25,572
270,1,17,264
254,1,25,622
270,1,17,275
164,1,0,889
251,1,16,274
254,1,25,623
270,1,17,292
271,1,203,500
251,1,16,328
164,1,0,899
270,1,17,413
266,1,36,768
251,1,16,368
273,1,460,591
271,1,203,629
271,1,203,713
251,1,16,417
164,1,0,986
266,1,36,774
275,1,313,480
274,1,644,746
254,1,25,678
251,1,16,468
270,1,17,535
275,1,313,517
164,1,0,992
266,1,36,885
278,1,99,141
275,1,313,581
280,1,405,822
266,1,36,951
254,1,25,689
251,1,16,480
270,1,17,762
278,1,99,163
282,1,367,984
275,1,313,654
275,1,313,778
266,1,36,995
251,1,16,514
270,1,17,772
278,1,99,237
254,1,25,740
251,1,16,528
283,1,432,447
284,1,652,833
270,1,17,936
275,1,313,931
285,1,261,290
278,1,99,625
287,1,210,237
287,1,210,324
254,1,25,834
283,1,432,488
270,1,17,983
285,1,261,295
251,1,16,548
278,1,99,793
289,1,772,971
287,1,210,350
254,1,25,881
251,1,16,550
285,1,261,297
290,1,314,395
291,1,628,652
251,1,16,605
254,1,25,928
251,1,16,624
287,1,210,356
285,1,261,627
292,1,370,388
278,1,99,881
287,1,210,432
292,1,370,423
291,1,628,967
251,1,16,632
293,1,213,874
287,1,210,488
285,1,261,697
290,1,314,786
287,1,210,521
294,1,790,830
285,1,261,935
251,1,16,669
295,1,885,911
287,1,210,663
301,1,661,955
302,1,121,126
295,1,885,995
303,1,303,580
302,1,121,188
251,1,16,709
285,1,261,980
287,1,210,739
251,1,16,737
305,1,175,397
287,1,210,939
306,1,258,590
302,1,121,277
304,1,553,850
309,1,126,156
302,1,121,533
305,1,175,703
285,1,261,994
251,1,16,755
309,1,126,248
302,1,121,646
312,1,207,322
251,1,16,771
306,1,258,682
309,1,126,470
251,1,16,777
306,1,258,810
312,1,207,547
313,1,291,425
304,1,553,961
302,1,121,821
309,1,126,859
313,1,291,870
316,1,430,519
251,1,16,811
315,1,109,127
251,1,16,891
312,1,207,897
315,1,109,199
317,1,612,883
316,1,430,730
323,1,216,279
327,1,413,536
333,1,562,719
251,1,16,952
329,1,686,728
325,1,711,719
251,1,16,986
315,1,109,302
336,1,214,216
334,1,474,986
325,1,711,867
336,1,214,220
317,1,612,933
315,1,109,413
344,1,174,196
341,1,371,545
341,1,371,571
345,1,563,638
347,1,554,596
336,1,214,236
341,1,371,607
346,1,299,387
315,1,109,536
346,1,299,563
348,1,206,363
336,1,214,240
349,1,531,534
344,1,174,257
345,1,563,720
341,1,371,656
350,1,62,75
349,1,531,726
336,1,214,279
344,1,174,603
351,1,162,164
344,1,174,709
348,1,206,442
351,1,162,184
336,1,214,352
350,1,62,120
345,1,563,769
341,1,371,674
336,1,214,871
351,1,162,208
341,1,371,781
353,1,32,33
348,1,206,489
344,1,174,877
352,1,489,553
354,1,324,356
350,1,62,122
351,1,162,340
353,1,32,75
356,1,101,200
356,1,101,244
350,1,62,126
348,1,206,886
351,1,162,366
355,1,576,975
354,1,324,367
356,1,101,266
360,1,46,57
361,1,93,120
351,1,162,518
356,1,101,280
353,1,32,101
350,1,62,145
351,1,162,700
360,1,46,119
361,1,93,178
350,1,62,159
353,1,32,104
358,1,155,268
351,1,162,705
350,1,62,171
360,1,46,143
353,1,32,117
356,1,101,522
350,1,62,245
351,1,162,965
361,1,93,229
358,1,155,824
362,1,839,974
350,1,62,334
360,1,46,168
353,1,32,146
356,1,101,667
353,1,32,152
361,1,93,382
364,1,614,781
363,1,87,93
356,1,101,689
360,1,46,207
353,1,32,175
361,1,93,401
360,1,46,257
353,1,32,184
363,1,87,178
360,1,46,313
350,1,62,335
361,1,93,598
364,1,614,837
363,1,87,189
356,1,101,716
353,1,32,522
350,1,62,348
365,1,23,35
360,1,46,337
356,1,101,760
356,1,101,817
361,1,93,765
367,1,883,933
365,1,23,42
363,1,87,202
353,1,32,592
368,1,152,373
365,1,23,46
350,1,62,905
363,1,87,214
360,1,46,431
369,1,141,206
353,1,32,602
368,1,152,522
369,1,141,210
350,1,62,915
365,1,23,50
353,1,32,716
365,1,23,53
363,1,87,262
360,1,46,501
360,1,46,581
369,1,141,350
370,1,378,379
370,1,378,515
370,1,378,644
368,1,152,588
353,1,32,797
368,1,152,593
365,1,23,55
370,1,378,924
360,1,46,603
363,1,87,546
365,1,23,57
360,1,46,666
368,1,152,720
371,1,35,63
369,1,141,497
363,1,87,635
365,1,23,78
368,1,152,760
353,1,32,852
360,1,46,815
371,1,35,220
369,1,141,596
363,1,87,642
365,1,23,125
360,1,46,816
368,1,152,769
369,1,141,679
365,1,23,136
371,1,35,246
353,1,32,999
365,1,23,255
368,1,152,770
372,1,541,623
363,1,87,718
371,1,35,367
371,1,35,414
368,1,152,794
365,1,23,271
360,1,46,842
374,1,464,618
363,1,87,796
372,1,541,671
365,1,23,272
363,1,87,925
372,1,541,741
368,1,152,954
371,1,35,478
375,1,386,407
363,1,87,969
377,1,391,867
378,1,491,621
365,1,23,394
372,1,541,866
381,1,461,625
380,1,18,23
360,1,46,913
378,1,491,780
365,1,23,401
360,1,46,927
382,1,490,534
365,1,23,414
378,1,491,841
375,1,386,481
384,1,402,870
365,1,23,431
382,1,490,976
385,1,358,591
380,1,18,36
388,1,510,570
360,1,46,931
384,1,402,911
386,1,223,683
388,1,510,806
365,1,23,506
380,1,18,44
360,1,46,996
380,1,18,75
384,1,402,916
388,1,510,920
386,1,223,854
389,1,72,277
394,1,560,589
365,1,23,538
389,1,72,345
388,1,510,978
394,1,560,657
380,1,18,82
386,1,223,905
384,1,402,917
395,1,167,181
365,1,23,574
397,1,715,894
395,1,167,192
394,1,560,779
398,1,236,240
365,1,23,578
380,1,18,91
389,1,72,970
399,1,7,10
403,1,309,336
365,1,23,617
380,1,18,110
403,1,309,404
395,1,167,296
404,1,436,831
403,1,309,410
401,1,196,203
399,1,7,14
399,1,7,19
365,1,23,722
395,1,167,353
403,1,309,446
380,1,18,145
380,1,18,154
399,1,7,44
401,1,196,259
395,1,167,688
405,1,321,416
399,1,7,79
395,1,167,703
403,1,309,453
401,1,196,285
365,1,23,816
380,1,18,159
405,1,321,419
403,1,309,701
395,1,167,764
365,1,23,827
403,1,309,876
380,1,18,198
405,1,321,518
399,1,7,94
401,1,196,375
406,1,493,690
409,1,549,918
395,1,167,780
401,1,196,380
380,1,18,443
399,1,7,111
365,1,23,855
399,1,7,114
410,1,515,565
411,1,90,122
401,1,196,492
413,1,761,902
395,1,167,822
411,1,90,155
399,1,7,186
399,1,7,224
380,1,18,495
401,1,196,500
410,1,515,570
411,1,90,339
414,1,382,648
399,1,7,332
395,1,167,884
410,1,515,665
416,1,343,353
399,1,7,399
411,1,90,364
380,1,18,922
401,1,196,629
416,1,343,738
411,1,90,392
410,1,515,733
420,1,22,24
420,1,22,59
420,1,22,74
416,1,343,932
395,1,167,987
401,1,196,704
411,1,90,509
418,1,492,921
424,1,135,164
426,1,667,941
399,1,7,429
428,1,455,476
429,1,48,58
423,1,61,161
401,1,196,877
401,1,196,921
399,1,7,457
429,1,48,77
399,1,7,464
421,1,535,772
424,1,135,249
425,1,390,461
423,1,61,169
429,1,48,109
423,1,61,205
430,1,482,575
424,1,135,433
431,1,44,138
425,1,390,605
429,1,48,123
430,1,482,835
429,1,48,127
424,1,135,606
425,1,390,840
431,1,44,408
430,1,482,860
432,1,29,34
423,1,61,243
423,1,61,369
399,1,7,496
429,1,48,186
433,1,297,346
432,1,29,38
431,1,44,922
434,1,671,719
436,1,169,226
432,1,29,40
399,1,7,566
399,1,7,787
429,1,48,193
423,1,61,551
432,1,29,55
434,1,671,741
432,1,29,96
429,1,48,196
436,1,169,971
433,1,297,377
423,1,61,753
399,1,7,833
432,1,29,116
439,1,762,800
437,1,317,914
429,1,48,197
441,1,12,21
433,1,297,415
439,1,762,890
423,1,61,785
429,1,48,204
432,1,29,120
443,1,21,31
441,1,12,31
433,1,297,869
442,1,252,321
423,1,61,940
443,1,21,76
444,1,663,742
429,1,48,291
441,1,12,34
450,1,751,918
442,1,252,518
451,1,308,458
441,1,12,42
432,1,29,121
443,1,21,91
429,1,48,301
458,1,41,51
441,1,12,87
429,1,48,498
441,1,12,90
458,1,41,52
455,1,320,700
432,1,29,177
458,1,41,60
456,1,28,45
429,1,48,503
458,1,41,82
456,1,28,47
441,1,12,97
443,1,21,137
429,1,48,552
458,1,41,221
459,1,166,258
429,1,48,678
456,1,28,61
458,1,41,267
429,1,48,684
441,1,12,229
443,1,21,831
432,1,29,183
459,1,166,696
429,1,48,724
432,1,29,187
461,1,503,659
456,1,28,167
441,1,12,241
429,1,48,736
441,1,12,331
429,1,48,960
456,1,28,425
462,1,305,945
456,1,28,526
461,1,503,912
441,1,12,362
432,1,29,188
458,1,41,483
459,1,166,859
458,1,41,862
465,1,739,926
456,1,28,551
467,1,457,476
466,1,151,217
441,1,12,364
432,1,29,209
471,1,500,691
469,1,682,810
432,1,29,216
432,1,29,226
456,1,28,828
466,1,151,420
470,1,411,600
432,1,29,238
471,1,500,704
441,1,12,391
472,1,290,439
469,1,682,961
470,1,411,693
432,1,29,250
441,1,12,455
456,1,28,934
466,1,151,459
432,1,29,477
473,1,65,85
470,1,411,954
472,1,290,994
441,1,12,460
466,1,151,569
432,1,29,533
441,1,12,476
474,1,326,349
466,1,151,640
476,1,145,212
441,1,12,504
476,1,145,699
432,1,29,560
477,1,361,453
478,1,235,286
441,1,12,541
473,1,65,194
432,1,29,572
478,1,235,391
441,1,12,546
474,1,326,673
477,1,361,707
432,1,29,574
476,1,145,730
478,1,235,465
474,1,326,727
441,1,12,641
441,1,12,715
479,1,105,110
432,1,29,619
478,1,235,587
481,1,91,137
479,1,105,176
480,1,188,211
473,1,65,326
481,1,91,283
480,1,188,406
479,1,105,190
473,1,65,360
478,1,235,754
441,1,12,728
432,1,29,631
480,1,188,646
479,1,105,213
479,1,105,287
441,1,12,731
432,1,29,633
483,1,843,939
481,1,91,583
485,1,146,152
432,1,29,646
479,1,105,300
486,1,399,429
473,1,65,561
432,1,29,752
441,1,12,882
473,1,65,568
479,1,105,317
432,1,29,771
486,1,399,566
484,1,862,914
441,1,12,917
473,1,65,751
485,1,146,177
486,1,399,833
479,1,105,327
492,1,802,808
473,1,65,892
432,1,29,801
488,1,180,202
489,1,346,360
479,1,105,370
485,1,146,194
473,1,65,989
432,1,29,885
493,1,611,834
489,1,346,511
494,1,689,798
488,1,180,215
495,1,655,993
485,1,146,200
496,1,408,621
489,1,346,544
485,1,146,250
488,1,180,252
488,1,180,860
432,1,29,988
485,1,146,326
432,1,29,995
479,1,105,423
494,1,689,817
489,1,346,869
496,1,408,725
497,1,383,712
499,1,143,207
500,1,364,391
479,1,105,672
501,1,939,956
504,1,646,863
496,1,408,841
485,1,146,373
502,1,404,454
507,1,278,328
510,1,674,773
500,1,364,517
499,1,143,820
511,1,641,664
485,1,146,560
512,1,416,485
513,1,130,190
509,1,257,294
507,1,278,346
511,1,641,728
514,1,373,627
509,1,257,337
511,1,641,812
512,1,416,559
507,1,278,360
515,1,265,268
517,1,103,165
513,1,130,300
509,1,257,390
485,1,146,589
519,1,219,370
507,1,278,458
507,1,278,544
507,1,278,869
515,1,265,307
513,1,130,435
517,1,103,259
522,1,621,841
509,1,257,466
519,1,219,383
513,1,130,469
485,1,146,677
509,1,257,603
517,1,103,426
519,1,219,423
513,1,130,658
513,1,130,800
524,1,133,318
515,1,265,577
519,1,219,980
509,1,257,605
524,1,133,384
525,1,69,97
517,1,103,516
528,1,695,849
525,1,69,158
515,1,265,775
517,1,103,802
515,1,265,824
509,1,257,636
524,1,133,630
529,1,368,412
485,1,146,732
509,1,257,723
524,1,133,963
517,1,103,808
531,1,398,702
525,1,69,310
485,1,146,797
531,1,398,858
509,1,257,891
538,1,284,554
535,1,218,243
533,1,412,469
525,1,69,322
485,1,146,985
537,1,78,124
533,1,412,636
485,1,146,999
525,1,69,444
535,1,218,332
538,1,284,571
539,1,10,12
537,1,78,136
538,1,284,611
540,1,26,31
541,1,279,467
539,1,10,14
525,1,69,508
542,1,224,230
540,1,26,68
539,1,10,22
541,1,279,896
